cbg_d,cbg_o,number
551050028003,551050028002,75
551050028003,550459608003,59
550551010001,550551011003,93
550551010001,550551013003,87
550551010001,550551013001,74
550551010001,550551012021,73
550551010001,550551005003,68
550551010001,551050013041,68
550551010001,550551007001,67
550551010001,550551006022,60
550551010001,550551011001,58
550551010001,550551014002,57
550551010001,550551009003,55
550551010001,550551011002,52
550551010001,551050012023,50
550551010001,550551004001,50
551314201034,551314501032,203
551314201034,551314501042,186
551314201034,551314001043,135
551314201034,551314201061,132
551314201034,551314202004,125
551314201034,551314301001,122
551314201034,551314501051,106
551314201034,551314501031,105
551314201034,551314001041,100
551314201034,551314501061,98
551314201034,551314001021,98
551314201034,551314204012,94
551314201034,551314301003,91
551314201034,551314201052,89
551314201034,551314203003,89
551314201034,551314201041,88
551314201034,551314501041,88
551314201034,551314601011,87
551314201034,551314001042,87
551314201034,551314401032,79
551314201034,551314201062,77
551314201034,551314401051,77
551314201034,551314001033,75
551314201034,551314401043,74
551314201034,551314401031,72
551314201034,551314201043,71
551314201034,551314201051,70
551314201034,551314101002,69
551314201034,551314601013,67
551314201034,551314702041,67
551314201034,551314203001,65
551314201034,551314203004,63
551314201034,551314201032,61
551314201034,550896502001,60
551314201034,551314001022,59
551314201034,551314201042,56
551314201034,550390422001,56
551314201034,551314101001,56
551314201034,551314401041,55
551314201034,551314501062,54
551314201034,551314101003,52
551314201034,550390422004,52
551314201034,551314201053,51
551314201034,551314401061,51
551314201034,551314204021,51
551314201034,550390422002,50
551390010002,551390022012,123
551390010002,551390018011,111
551390010002,551390018031,109
551390010002,551390018041,102
551390010002,551390007003,94
551390010002,551390009001,93
551390010002,551390018032,92
551390010002,551390018043,86
551390010002,551390020002,81
551390010002,551390007002,75
551390010002,551390016001,67
551390010002,551390008001,67
551390010002,551390003002,58
551390010002,550150207001,58
551390010002,551390018042,57
551390010002,551390005003,55
551390010002,551390022013,54
551390010002,551390011001,53
551390010002,551390023001,53
551390010002,551390037023,52
551390010002,551390036002,52
551390010002,551390019002,52
551390010002,551390022022,51
551390037011,551390037023,126
551390037011,551390023001,122
551390037011,551390023002,119
551390037011,551390024005,117
551390037011,551390036002,113
551390037011,550150207001,102
551390037011,551390024001,89
551390037011,551390024003,86
551390037011,551390037024,86
551390037011,551390037022,77
551390037011,550150203081,75
551390037011,551390022012,73
551390037011,550870133002,71
551390037011,550870125042,68
551390037011,550150203062,67
551390037011,551390023003,65
551390037011,550099400013,65
551390037011,550870125051,65
551390037011,551390018011,62
551390037011,551390018041,61
551390037011,551390022022,61
551390037011,551390037025,60
551390037011,551390018031,59
551390037011,550870126014,58
551390037011,550870120002,57
551390037011,550870133001,56
551390037011,551390037026,54
551390037011,551390036003,54
